source,year,file,column,dtype,rows,blank_or_null,blank_or_null_percent,distinct_values
SINASC,2021,DNRS2021.dbc,DTNASCMAE,object,124446,168,0.13,11182
SINASC,2021,DNRS2021.dbc,RACACORMAE,object,124446,330,0.27,5
SINASC,2021,DNRS2021.dbc,QTDGESTANT,object,124446,221,0.18,18
SINASC,2021,DNRS2021.dbc,QTDPARTNOR,object,124446,252,0.2,16
SINASC,2021,DNRS2021.dbc,QTDPARTCES,object,124446,266,0.21,11
SINASC,2021,DNRS2021.dbc,IDADEPAI,object,124446,44185,35.51,74
SINASC,2021,DNRS2021.dbc,DTULTMENST,object,124446,87717,70.49,459
SINASC,2021,DNRS2021.dbc,SEMAGESTAC,object,124446,262,0.21,27
SINASC,2021,DNRS2021.dbc,TPMETESTIM,object,124446,262,0.21,4
SINASC,2021,DNRS2021.dbc,CONSPRENAT,object,124446,445,0.36,42
SINASC,2021,DNRS2021.dbc,MESPRENAT,object,124446,1060,0.85,10
SINASC,2021,DNRS2021.dbc,TPAPRESENT,object,124446,108,0.09,4
SINASC,2021,DNRS2021.dbc,STTRABPART,object,124446,153,0.12,3
SINASC,2021,DNRS2021.dbc,STCESPARTO,object,124446,333,0.27,4
SINASC,2021,DNRS2021.dbc,TPNASCASSI,object,124446,55,0.04,5
SINASC,2021,DNRS2021.dbc,TPFUNCRESP,object,124446,1114,0.9,5
SINASC,2021,DNRS2021.dbc,TPDOCRESP,object,124446,11,0.01,6
SINASC,2021,DNRS2021.dbc,DTDECLARAC,object,124446,250,0.2,375
SINASC,2021,DNRS2021.dbc,ESCMAEAGR1,object,124446,98,0.08,13
SINASC,2021,DNRS2021.dbc,STDNEPIDEM,object,124446,0,0.0,1
SINASC,2021,DNRS2021.dbc,STDNNOVA,object,124446,0,0.0,2
SINASC,2021,DNRS2021.dbc,CODPAISRES,object,124446,0,0.0,1
SINASC,2021,DNRS2021.dbc,TPROBSON,object,124446,0,0.0,11
SINASC,2021,DNRS2021.dbc,PARIDADE,object,124446,0,0.0,2
SINASC,2021,DNRS2021.dbc,KOTELCHUCK,object,124446,0,0.0,6
SINASC,2021,DNRS2021.dbc,CONTADOR,object,124446,0,0.0,124446
SINAN/SIFCBR,2022,SIFCBR22.dbc,TP_NOT,object,26512,0,0.0,1
SINAN/SIFCBR,2022,SIFCBR22.dbc,SEM_NOT,object,26512,0,0.0,53
SINAN/SIFCBR,2022,SIFCBR22.dbc,ID_AGRAVO,object,26512,0,0.0,2
SINAN/SIFCBR,2022,SIFCBR22.dbc,DT_NOTIFIC,object,26512,0,0.0,365
SINAN/SIFCBR,2022,SIFCBR22.dbc,NU_ANO,object,26512,0,0.0,1
SINAN/SIFCBR,2022,SIFCBR22.dbc,SG_UF_NOT,object,26512,0,0.0,27
SINAN/SIFCBR,2022,SIFCBR22.dbc,ID_MUNICIP,object,26512,0,0.0,1099
SINAN/SIFCBR,2022,SIFCBR22.dbc,ID_REGIONA,object,26512,6059,22.85,297
SINAN/SIFCBR,2022,SIFCBR22.dbc,DT_DIAG,object,26512,0,0.0,643
SINAN/SIFCBR,2022,SIFCBR22.dbc,SEM_DIAG,object,26512,26512,100.0,0
SINAN/SIFCBR,2022,SIFCBR22.dbc,NU_IDADE_N,int64,26512,0,0.0,83
SINAN/SIFCBR,2022,SIFCBR22.dbc,CS_SEXO,object,26512,0,0.0,7
SINAN/SIFCBR,2022,SIFCBR22.dbc,CS_GESTANT,object,26512,1066,4.02,7
SINAN/SIFCBR,2022,SIFCBR22.dbc,CS_RACA,object,26512,299,1.13,6
SINAN/SIFCBR,2022,SIFCBR22.dbc,CS_ESCOL_N,object,26512,8,0.03,8
SINAN/SIFCBR,2022,SIFCBR22.dbc,SG_UF,object,26512,0,0.0,27
SINAN/SIFCBR,2022,SIFCBR22.dbc,ID_MN_RESI,object,26512,0,0.0,2677
SINAN/SIFCBR,2022,SIFCBR22.dbc,ID_RG_RESI,object,26512,5873,22.15,310
SINAN/SIFCBR,2022,SIFCBR22.dbc,ID_PAIS,object,26512,0,0.0,2
SINAN/SIFCBR,2022,SIFCBR22.dbc,ANT_IDADE,float64,26512,630,2.38,45
SINAN/SIFCBR,2022,SIFCBR22.dbc,ANT_RACA,object,26512,0,0.0,6
SINAN/SIFCBR,2022,SIFCBR22.dbc,ID_OCUPA_N,object,26512,26512,100.0,0
SINAN/SIFCBR,2022,SIFCBR22.dbc,ESCOLMAE,object,26512,0,0.0,11
SINAN/SIFCBR,2022,SIFCBR22.dbc,ANT_PRE_NA,object,26512,0,0.0,3
SINAN/SIFCBR,2022,SIFCBR22.dbc,UF_PRE_NAT,object,26512,5640,21.27,28
SINAN/SIFCBR,2022,SIFCBR22.dbc,MUN_PRE_NA,object,26512,6576,24.8,2435
SINAN/SIFCBR,2022,SIFCBR22.dbc,ANTSIFIL_N,object,26512,0,0.0,5
SINAN/SIFCBR,2022,SIFCBR22.dbc,LAB_PARTO,object,26512,2,0.01,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,LAB_TITU_2,float64,26512,2310,8.71,83
SINAN/SIFCBR,2022,SIFCBR22.dbc,LAB_DT3,object,26512,1294,4.88,627
SINAN/SIFCBR,2022,SIFCBR22.dbc,LAB_CONF,object,26512,0,0.0,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,TRA_ESQUEM,object,26512,0,0.0,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,TRA_DT,object,26512,11793,44.48,840
SINAN/SIFCBR,2022,SIFCBR22.dbc,ANT_TRATAD,object,26512,0,0.0,3
SINAN/SIFCBR,2022,SIFCBR22.dbc,ANT_UF_CRI,object,26512,723,2.73,27
SINAN/SIFCBR,2022,SIFCBR22.dbc,ANT_MUNI_C,object,26512,815,3.07,1184
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_SANGU,object,26512,0,0.0,5
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_TIT_1,float64,26512,5155,19.44,80
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_DT_1,object,26512,3666,13.83,705
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_IGG,object,26512,0,0.0,5
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_DT,object,26512,26397,99.57,103
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_LIQUO,object,26512,0,0.0,6
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_TIT_2,float64,26512,25639,96.71,28
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_DT_2,object,26512,15852,59.79,550
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_TITUL,object,26512,0,0.0,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_EVIDE,object,26512,0,0.0,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,LABC_LIQ_1,object,26512,0,0.0,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,TRA_DIAG_T,object,26512,1,0.0,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,TRA_ESQU_1,object,26512,0,0.0,6
SINAN/SIFCBR,2022,SIFCBR22.dbc,DS_ESQUEMA,object,26512,23785,89.71,1860
SINAN/SIFCBR,2022,SIFCBR22.dbc,EVOLUCAO,object,26512,0,0.0,6
SINAN/SIFCBR,2022,SIFCBR22.dbc,DT_OBITO,object,26512,26169,98.71,235
SINAN/SIFCBR,2022,SIFCBR22.dbc,EVO_DIAG_N,object,26512,0,0.0,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,TRA_DIAG_C,object,26512,26512,100.0,0
SINAN/SIFCBR,2022,SIFCBR22.dbc,CLI_ICTERI,object,26512,1365,5.15,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,CLI_RINITE,object,26512,1367,5.16,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,CLI_ANEMIA,object,26512,1368,5.16,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,CLI_ESPLEN,object,26512,1368,5.16,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,HEPATO,object,26512,1367,5.16,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,CLI_OSTEO,object,26512,1367,5.16,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,LESOES,object,26512,1366,5.15,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,CLI_OUTRO,object,26512,1369,5.16,4
SINAN/SIFCBR,2022,SIFCBR22.dbc,SIN_OUTR_E,object,26512,25347,95.61,613
SINAN/SIFCBR,2022,SIFCBR22.dbc,CLI_PSEUDO,object,26512,1379,5.2,4
SINASC,2022,DNRS2022.dbc,ORIGEM,object,120942,0,0.0,1
SINASC,2022,DNRS2022.dbc,CODESTAB,object,120942,530,0.44,318
SINASC,2022,DNRS2022.dbc,CODMUNNASC,object,120942,0,0.0,255
SINASC,2022,DNRS2022.dbc,LOCNASC,object,120942,0,0.0,5
SINASC,2022,DNRS2022.dbc,IDADEMAE,object,120942,0,0.0,45
SINASC,2022,DNRS2022.dbc,ESTCIVMAE,object,120942,224,0.19,6
SINASC,2022,DNRS2022.dbc,ESCMAE,object,120942,90,0.07,6
SINASC,2022,DNRS2022.dbc,CODOCUPMAE,object,120942,10444,8.64,1091
SINASC,2022,DNRS2022.dbc,QTDFILVIVO,object,120942,356,0.29,14
SINASC,2022,DNRS2022.dbc,QTDFILMORT,object,120942,457,0.38,14
SINASC,2022,DNRS2022.dbc,CODMUNRES,object,120942,0,0.0,497
SINASC,2022,DNRS2022.dbc,GESTACAO,object,120942,375,0.31,6
SINASC,2022,DNRS2022.dbc,GRAVIDEZ,object,120942,57,0.05,4
SINASC,2022,DNRS2022.dbc,PARTO,object,120942,68,0.06,3
SINASC,2022,DNRS2022.dbc,CONSULTAS,object,120942,0,0.0,5
SINASC,2022,DNRS2022.dbc,DTNASC,object,120942,0,0.0,365
SINASC,2022,DNRS2022.dbc,HORANASC,object,120942,91,0.08,1440
SINASC,2022,DNRS2022.dbc,SEXO,object,120942,0,0.0,3
SINASC,2022,DNRS2022.dbc,APGAR1,object,120942,411,0.34,12
SINASC,2022,DNRS2022.dbc,APGAR5,object,120942,418,0.35,12
SINASC,2022,DNRS2022.dbc,RACACOR,object,120942,251,0.21,5
SINASC,2022,DNRS2022.dbc,PESO,object,120942,5,0.0,2535
SINASC,2022,DNRS2022.dbc,IDANOMAL,object,120942,164,0.14,3
SINASC,2022,DNRS2022.dbc,DTCADASTRO,object,120942,0,0.0,486
SINASC,2022,DNRS2022.dbc,CODANOMAL,object,120942,119648,98.93,463
SINASC,2022,DNRS2022.dbc,NUMEROLOTE,object,120942,0,0.0,157
SINASC,2022,DNRS2022.dbc,VERSAOSIST,object,120942,0,0.0,4
SINASC,2022,DNRS2022.dbc,DTRECEBIM,object,120942,0,0.0,391
SINASC,2022,DNRS2022.dbc,DIFDATA,object,120942,0,0.0,645
SINASC,2022,DNRS2022.dbc,DTRECORIGA,object,120942,120942,100.0,0
SINASC,2022,DNRS2022.dbc,NATURALMAE,object,120942,2532,2.09,27
SINASC,2022,DNRS2022.dbc,CODMUNNATU,object,120942,2532,2.09,1755
SINASC,2022,DNRS2022.dbc,CODUFNATU,object,120942,2532,2.09,27
SINASC,2022,DNRS2022.dbc,ESCMAE2010,object,120942,90,0.07,7
SINASC,2022,DNRS2022.dbc,SERIESCMAE,object,120942,37644,31.13,8
SINASC,2022,DNRS2022.dbc,DTNASCMAE,object,120942,89,0.07,11144
SINASC,2022,DNRS2022.dbc,RACACORMAE,object,120942,251,0.21,5
SINASC,2022,DNRS2022.dbc,QTDGESTANT,object,120942,261,0.22,17
SINASC,2022,DNRS2022.dbc,QTDPARTNOR,object,120942,280,0.23,14
SINASC,2022,DNRS2022.dbc,QTDPARTCES,object,120942,275,0.23,13
SINASC,2022,DNRS2022.dbc,IDADEPAI,object,120942,41951,34.69,72
SINASC,2022,DNRS2022.dbc,DTULTMENST,object,120942,85581,70.76,467
SINASC,2022,DNRS2022.dbc,SEMAGESTAC,object,120942,375,0.31,27
SINASC,2022,DNRS2022.dbc,TPMETESTIM,object,120942,375,0.31,4
SINASC,2022,DNRS2022.dbc,CONSPRENAT,object,120942,723,0.6,43
SINASC,2022,DNRS2022.dbc,MESPRENAT,object,120942,1264,1.05,10
SINASC,2022,DNRS2022.dbc,TPAPRESENT,object,120942,104,0.09,4
SINASC,2022,DNRS2022.dbc,STTRABPART,object,120942,175,0.14,3
SINASC,2022,DNRS2022.dbc,STCESPARTO,object,120942,284,0.23,4
SINASC,2022,DNRS2022.dbc,TPNASCASSI,object,120942,67,0.06,5
SINASC,2022,DNRS2022.dbc,TPFUNCRESP,object,120942,1656,1.37,5
SINASC,2022,DNRS2022.dbc,TPDOCRESP,object,120942,0,0.0,6
SINASC,2022,DNRS2022.dbc,DTDECLARAC,object,120942,297,0.25,376
SINASC,2022,DNRS2022.dbc,ESCMAEAGR1,object,120942,90,0.07,13
SINASC,2022,DNRS2022.dbc,STDNEPIDEM,object,120942,0,0.0,2
SINASC,2022,DNRS2022.dbc,STDNNOVA,object,120942,0,0.0,1
SINASC,2022,DNRS2022.dbc,CODPAISRES,object,120942,0,0.0,1
SINASC,2022,DNRS2022.dbc,TPROBSON,object,120942,0,0.0,11
SINASC,2022,DNRS2022.dbc,PARIDADE,object,120942,0,0.0,2
SINASC,2022,DNRS2022.dbc,KOTELCHUCK,object,120942,0,0.0,6
SINASC,2022,DNRS2022.dbc,CONTADOR,object,120942,0,0.0,120942
SINAN/SIFCBR,2023,SIFCBR23.dbc,TP_NOT,object,25310,0,0.0,1
SINAN/SIFCBR,2023,SIFCBR23.dbc,SEM_NOT,object,25310,0,0.0,54
SINAN/SIFCBR,2023,SIFCBR23.dbc,ID_AGRAVO,object,25310,0,0.0,2
SINAN/SIFCBR,2023,SIFCBR23.dbc,DT_NOTIFIC,object,25310,0,0.0,365
SINAN/SIFCBR,2023,SIFCBR23.dbc,NU_ANO,object,25310,0,0.0,1
SINAN/SIFCBR,2023,SIFCBR23.dbc,SG_UF_NOT,object,25310,0,0.0,27
SINAN/SIFCBR,2023,SIFCBR23.dbc,ID_MUNICIP,object,25310,0,0.0,1105
SINAN/SIFCBR,2023,SIFCBR23.dbc,ID_REGIONA,object,25310,5474,21.63,296
SINAN/SIFCBR,2023,SIFCBR23.dbc,DT_DIAG,object,25310,0,0.0,678
SINAN/SIFCBR,2023,SIFCBR23.dbc,SEM_DIAG,object,25310,25310,100.0,0
SINAN/SIFCBR,2023,SIFCBR23.dbc,NU_IDADE_N,int64,25310,0,0.0,66
SINAN/SIFCBR,2023,SIFCBR23.dbc,CS_SEXO,object,25310,0,0.0,7
SINAN/SIFCBR,2023,SIFCBR23.dbc,CS_GESTANT,object,25310,1037,4.1,7
SINAN/SIFCBR,2023,SIFCBR23.dbc,CS_RACA,object,25310,268,1.06,6
SINAN/SIFCBR,2023,SIFCBR23.dbc,CS_ESCOL_N,object,25310,3,0.01,7
SINAN/SIFCBR,2023,SIFCBR23.dbc,SG_UF,object,25310,0,0.0,27
SINAN/SIFCBR,2023,SIFCBR23.dbc,ID_MN_RESI,object,25310,0,0.0,2690
SINAN/SIFCBR,2023,SIFCBR23.dbc,ID_RG_RESI,object,25310,5296,20.92,312
SINAN/SIFCBR,2023,SIFCBR23.dbc,ID_PAIS,object,25310,0,0.0,2
SINAN/SIFCBR,2023,SIFCBR23.dbc,ANT_IDADE,float64,25310,594,2.35,45
SINAN/SIFCBR,2023,SIFCBR23.dbc,ANT_RACA,object,25310,0,0.0,6
SINAN/SIFCBR,2023,SIFCBR23.dbc,ID_OCUPA_N,object,25310,25310,100.0,0
SINAN/SIFCBR,2023,SIFCBR23.dbc,ESCOLMAE,object,25310,0,0.0,11
SINAN/SIFCBR,2023,SIFCBR23.dbc,ANT_PRE_NA,object,25310,0,0.0,3
SINAN/SIFCBR,2023,SIFCBR23.dbc,UF_PRE_NAT,object,25310,5268,20.81,28
SINAN/SIFCBR,2023,SIFCBR23.dbc,MUN_PRE_NA,object,25310,6229,24.61,2445
SINAN/SIFCBR,2023,SIFCBR23.dbc,ANTSIFIL_N,object,25310,0,0.0,5
SINAN/SIFCBR,2023,SIFCBR23.dbc,LAB_PARTO,object,25310,6,0.02,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,LAB_TITU_2,float64,25310,2584,10.21,84
SINAN/SIFCBR,2023,SIFCBR23.dbc,LAB_DT3,object,25310,1225,4.84,673
SINAN/SIFCBR,2023,SIFCBR23.dbc,LAB_CONF,object,25310,0,0.0,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,TRA_ESQUEM,object,25310,0,0.0,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,TRA_DT,object,25310,10810,42.71,816
SINAN/SIFCBR,2023,SIFCBR23.dbc,ANT_TRATAD,object,25310,0,0.0,3
SINAN/SIFCBR,2023,SIFCBR23.dbc,ANT_UF_CRI,object,25310,558,2.2,27
SINAN/SIFCBR,2023,SIFCBR23.dbc,ANT_MUNI_C,object,25310,641,2.53,1184
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_SANGU,object,25310,0,0.0,5
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_TIT_1,float64,25310,5691,22.49,72
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_DT_1,object,25310,3665,14.48,761
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_IGG,object,25310,0,0.0,5
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_DT,object,25310,25259,99.8,46
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_LIQUO,object,25310,0,0.0,5
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_TIT_2,float64,25310,24529,96.91,28
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_DT_2,object,25310,15574,61.53,559
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_TITUL,object,25310,0,0.0,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_EVIDE,object,25310,0,0.0,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,LABC_LIQ_1,object,25310,0,0.0,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,TRA_DIAG_T,object,25310,0,0.0,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,TRA_ESQU_1,object,25310,0,0.0,6
SINAN/SIFCBR,2023,SIFCBR23.dbc,DS_ESQUEMA,object,25310,22634,89.43,1707
SINAN/SIFCBR,2023,SIFCBR23.dbc,EVOLUCAO,object,25310,0,0.0,6
SINAN/SIFCBR,2023,SIFCBR23.dbc,DT_OBITO,object,25310,24979,98.69,231
SINAN/SIFCBR,2023,SIFCBR23.dbc,EVO_DIAG_N,object,25310,0,0.0,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,TRA_DIAG_C,object,25310,25310,100.0,0
SINAN/SIFCBR,2023,SIFCBR23.dbc,CLI_ICTERI,object,25310,1258,4.97,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,CLI_RINITE,object,25310,1260,4.98,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,CLI_ANEMIA,object,25310,1260,4.98,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,CLI_ESPLEN,object,25310,1261,4.98,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,HEPATO,object,25310,1261,4.98,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,CLI_OSTEO,object,25310,1260,4.98,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,LESOES,object,25310,1260,4.98,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,CLI_OUTRO,object,25310,1261,4.98,4
SINAN/SIFCBR,2023,SIFCBR23.dbc,SIN_OUTR_E,object,25310,24258,95.84,560
SINAN/SIFCBR,2023,SIFCBR23.dbc,CLI_PSEUDO,object,25310,1267,5.01,4
SINASC,2023,DNRS2023.dbc,ORIGEM,object,120974,0,0.0,1
SINASC,2023,DNRS2023.dbc,CODESTAB,object,120974,536,0.44,301
SINASC,2023,DNRS2023.dbc,CODMUNNASC,object,120974,0,0.0,258
SINASC,2023,DNRS2023.dbc,LOCNASC,object,120974,0,0.0,4
SINASC,2023,DNRS2023.dbc,IDADEMAE,object,120974,0,0.0,45
SINASC,2023,DNRS2023.dbc,ESTCIVMAE,object,120974,177,0.15,6
SINASC,2023,DNRS2023.dbc,ESCMAE,object,120974,23,0.02,6
SINASC,2023,DNRS2023.dbc,CODOCUPMAE,object,120974,9181,7.59,1139
SINASC,2023,DNRS2023.dbc,QTDFILVIVO,object,120974,108,0.09,14
SINASC,2023,DNRS2023.dbc,QTDFILMORT,object,120974,197,0.16,11
SINASC,2023,DNRS2023.dbc,CODMUNRES,object,120974,0,0.0,497
SINASC,2023,DNRS2023.dbc,GESTACAO,object,120974,142,0.12,6
SINASC,2023,DNRS2023.dbc,GRAVIDEZ,object,120974,15,0.01,4
SINASC,2023,DNRS2023.dbc,PARTO,object,120974,13,0.01,2
SINASC,2023,DNRS2023.dbc,CONSULTAS,object,120974,0,0.0,5
SINASC,2023,DNRS2023.dbc,DTNASC,object,120974,0,0.0,365
SINASC,2023,DNRS2023.dbc,HORANASC,object,120974,91,0.08,1440
SINASC,2023,DNRS2023.dbc,SEXO,object,120974,0,0.0,3
SINASC,2023,DNRS2023.dbc,APGAR1,object,120974,345,0.29,12
SINASC,2023,DNRS2023.dbc,APGAR5,object,120974,364,0.3,12
SINASC,2023,DNRS2023.dbc,RACACOR,object,120974,80,0.07,5
SINASC,2023,DNRS2023.dbc,PESO,object,120974,8,0.01,2580
SINASC,2023,DNRS2023.dbc,IDANOMAL,object,120974,142,0.12,3
SINASC,2023,DNRS2023.dbc,DTCADASTRO,object,120974,0,0.0,480
SINASC,2023,DNRS2023.dbc,CODANOMAL,object,120974,119731,98.97,439
SINASC,2023,DNRS2023.dbc,NUMEROLOTE,object,120974,0,0.0,158
SINASC,2023,DNRS2023.dbc,VERSAOSIST,object,120974,0,0.0,4
SINASC,2023,DNRS2023.dbc,DTRECEBIM,object,120974,0,0.0,389
SINASC,2023,DNRS2023.dbc,DIFDATA,object,120974,0,0.0,680
SINASC,2023,DNRS2023.dbc,DTRECORIGA,object,120974,120974,100.0,0
SINASC,2023,DNRS2023.dbc,NATURALMAE,object,120974,2665,2.2,27
SINASC,2023,DNRS2023.dbc,CODMUNNATU,object,120974,2665,2.2,1789
SINASC,2023,DNRS2023.dbc,CODUFNATU,object,120974,2665,2.2,27
SINASC,2023,DNRS2023.dbc,ESCMAE2010,object,120974,23,0.02,7
SINASC,2023,DNRS2023.dbc,SERIESCMAE,object,120974,37881,31.31,8
SINASC,2023,DNRS2023.dbc,DTNASCMAE,object,120974,84,0.07,11163
SINASC,2023,DNRS2023.dbc,RACACORMAE,object,120974,80,0.07,5
SINASC,2023,DNRS2023.dbc,QTDGESTANT,object,120974,75,0.06,17
SINASC,2023,DNRS2023.dbc,QTDPARTNOR,object,120974,85,0.07,14
SINASC,2023,DNRS2023.dbc,QTDPARTCES,object,120974,81,0.07,11
SINASC,2023,DNRS2023.dbc,IDADEPAI,object,120974,44812,37.04,68
SINASC,2023,DNRS2023.dbc,DTULTMENST,object,120974,85032,70.29,462
SINASC,2023,DNRS2023.dbc,SEMAGESTAC,object,120974,142,0.12,27
SINASC,2023,DNRS2023.dbc,TPMETESTIM,object,120974,142,0.12,4
SINASC,2023,DNRS2023.dbc,CONSPRENAT,object,120974,783,0.65,41
SINASC,2023,DNRS2023.dbc,MESPRENAT,object,120974,1320,1.09,10
SINASC,2023,DNRS2023.dbc,TPAPRESENT,object,120974,52,0.04,4
SINASC,2023,DNRS2023.dbc,STTRABPART,object,120974,103,0.09,3
SINASC,2023,DNRS2023.dbc,STCESPARTO,object,120974,172,0.14,4
SINASC,2023,DNRS2023.dbc,TPNASCASSI,object,120974,25,0.02,5
SINASC,2023,DNRS2023.dbc,TPFUNCRESP,object,120974,2260,1.87,5
SINASC,2023,DNRS2023.dbc,TPDOCRESP,object,120974,0,0.0,6
SINASC,2023,DNRS2023.dbc,DTDECLARAC,object,120974,500,0.41,379
SINASC,2023,DNRS2023.dbc,ESCMAEAGR1,object,120974,23,0.02,13
SINASC,2023,DNRS2023.dbc,STDNEPIDEM,object,120974,0,0.0,2
SINASC,2023,DNRS2023.dbc,STDNNOVA,object,120974,0,0.0,1
SINASC,2023,DNRS2023.dbc,CODPAISRES,object,120974,0,0.0,1
SINASC,2023,DNRS2023.dbc,TPROBSON,object,120974,0,0.0,11
SINASC,2023,DNRS2023.dbc,PARIDADE,object,120974,0,0.0,2
SINASC,2023,DNRS2023.dbc,KOTELCHUCK,object,120974,0,0.0,6
SINASC,2023,DNRS2023.dbc,CONTADOR,object,120974,0,0.0,120974
SINAN/SIFCBR,2024,SIFCBR24.dbc,TP_NOT,object,12762,0,0.0,1
SINAN/SIFCBR,2024,SIFCBR24.dbc,SEM_NOT,object,12762,0,0.0,33
SINAN/SIFCBR,2024,SIFCBR24.dbc,ID_AGRAVO,object,12762,0,0.0,2
SINAN/SIFCBR,2024,SIFCBR24.dbc,DT_NOTIFIC,object,12762,0,0.0,212
SINAN/SIFCBR,2024,SIFCBR24.dbc,NU_ANO,object,12762,0,0.0,1
SINAN/SIFCBR,2024,SIFCBR24.dbc,SG_UF_NOT,object,12762,0,0.0,27
SINAN/SIFCBR,2024,SIFCBR24.dbc,ID_MUNICIP,object,12762,0,0.0,830
SINAN/SIFCBR,2024,SIFCBR24.dbc,ID_REGIONA,object,12762,2757,21.6,276
SINAN/SIFCBR,2024,SIFCBR24.dbc,DT_DIAG,object,12762,0,0.0,379
SINAN/SIFCBR,2024,SIFCBR24.dbc,SEM_DIAG,object,12762,12762,100.0,0
SINAN/SIFCBR,2024,SIFCBR24.dbc,NU_IDADE_N,int64,12762,0,0.0,70
SINAN/SIFCBR,2024,SIFCBR24.dbc,CS_SEXO,object,12762,0,0.0,4
SINAN/SIFCBR,2024,SIFCBR24.dbc,CS_GESTANT,object,12762,583,4.57,7
SINAN/SIFCBR,2024,SIFCBR24.dbc,CS_RACA,object,12762,95,0.74,6
SINAN/SIFCBR,2024,SIFCBR24.dbc,CS_ESCOL_N,object,12762,3,0.02,9
SINAN/SIFCBR,2024,SIFCBR24.dbc,SG_UF,object,12762,0,0.0,27
SINAN/SIFCBR,2024,SIFCBR24.dbc,ID_MN_RESI,object,12762,0,0.0,1985
SINAN/SIFCBR,2024,SIFCBR24.dbc,ID_RG_RESI,object,12762,2628,20.59,298
SINAN/SIFCBR,2024,SIFCBR24.dbc,ID_PAIS,object,12762,0,0.0,3
SINAN/SIFCBR,2024,SIFCBR24.dbc,ANT_IDADE,float64,12762,265,2.08,40
SINAN/SIFCBR,2024,SIFCBR24.dbc,ANT_RACA,object,12762,0,0.0,6
SINAN/SIFCBR,2024,SIFCBR24.dbc,ID_OCUPA_N,object,12762,12762,100.0,0
SINAN/SIFCBR,2024,SIFCBR24.dbc,ESCOLMAE,object,12762,0,0.0,11
SINAN/SIFCBR,2024,SIFCBR24.dbc,ANT_PRE_NA,object,12762,0,0.0,3
SINAN/SIFCBR,2024,SIFCBR24.dbc,UF_PRE_NAT,object,12762,2674,20.95,28
SINAN/SIFCBR,2024,SIFCBR24.dbc,MUN_PRE_NA,object,12762,3242,25.4,1736
SINAN/SIFCBR,2024,SIFCBR24.dbc,ANTSIFIL_N,object,12762,0,0.0,5
SINAN/SIFCBR,2024,SIFCBR24.dbc,LAB_PARTO,object,12762,4,0.03,4
SINAN/SIFCBR,2024,SIFCBR24.dbc,LAB_TITU_2,float64,12762,1368,10.72,62
SINAN/SIFCBR,2024,SIFCBR24.dbc,LAB_DT3,object,12762,572,4.48,381
SINAN/SIFCBR,2024,SIFCBR24.dbc,LAB_CONF,object,12762,0,0.0,4
