source,year,file,column,dtype,rows,blank_or_null,blank_or_null_percent,distinct_values
CNES/ST,2024,STRS2412.dbc,TURNO_AT,object,37142,57,0.15,7
CNES/ST,2024,STRS2412.dbc,NIV_HIER,object,37142,37142,100.0,0
CNES/ST,2024,STRS2412.dbc,TP_PREST,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,CO_BANCO,object,37142,33249,89.52,86
CNES/ST,2024,STRS2412.dbc,CO_AGENC,object,37142,33249,89.52,953
CNES/ST,2024,STRS2412.dbc,C_CORREN,object,37142,33249,89.52,3539
CNES/ST,2024,STRS2412.dbc,CONTRATM,object,37142,37142,100.0,0
CNES/ST,2024,STRS2412.dbc,DT_PUBLM,object,37142,37142,100.0,0
CNES/ST,2024,STRS2412.dbc,CONTRATE,object,37142,37142,100.0,0
CNES/ST,2024,STRS2412.dbc,DT_PUBLE,object,37142,37142,100.0,0
CNES/ST,2024,STRS2412.dbc,ALVARA,object,37142,12221,32.9,20852
CNES/ST,2024,STRS2412.dbc,DT_EXPED,object,37142,12151,32.71,6588
CNES/ST,2024,STRS2412.dbc,ORGEXPED,object,37142,11847,31.9,2
CNES/ST,2024,STRS2412.dbc,AV_ACRED,object,37142,37142,100.0,0
CNES/ST,2024,STRS2412.dbc,CLASAVAL,object,37142,37142,100.0,0
CNES/ST,2024,STRS2412.dbc,DT_ACRED,object,37142,37142,100.0,0
CNES/ST,2024,STRS2412.dbc,AV_PNASS,object,37142,37142,100.0,0
CNES/ST,2024,STRS2412.dbc,DT_PNASS,object,37142,37142,100.0,0
CNES/ST,2024,STRS2412.dbc,GESPRG1E,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG1M,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG2E,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG2M,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG4E,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG4M,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,NIVATE_A,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG3E,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG3M,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG5E,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG5M,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG6E,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,GESPRG6M,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,NIVATE_H,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,QTLEITP1,int64,37142,0,0.0,73
CNES/ST,2024,STRS2412.dbc,QTLEITP2,int64,37142,0,0.0,94
CNES/ST,2024,STRS2412.dbc,QTLEITP3,int64,37142,0,0.0,56
CNES/ST,2024,STRS2412.dbc,LEITHOSP,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,QTINST01,int64,37142,0,0.0,8
CNES/ST,2024,STRS2412.dbc,QTINST02,int64,37142,0,0.0,3
CNES/ST,2024,STRS2412.dbc,QTINST03,int64,37142,0,0.0,4
CNES/ST,2024,STRS2412.dbc,QTINST04,int64,37142,0,0.0,11
CNES/ST,2024,STRS2412.dbc,QTINST05,int64,37142,0,0.0,4
CNES/ST,2024,STRS2412.dbc,QTINST06,int64,37142,0,0.0,7
CNES/ST,2024,STRS2412.dbc,QTINST07,int64,37142,0,0.0,7
CNES/ST,2024,STRS2412.dbc,QTINST08,int64,37142,0,0.0,11
CNES/ST,2024,STRS2412.dbc,QTINST09,int64,37142,0,0.0,8
CNES/ST,2024,STRS2412.dbc,QTINST10,int64,37142,0,0.0,6
CNES/ST,2024,STRS2412.dbc,QTINST11,int64,37142,0,0.0,7
CNES/ST,2024,STRS2412.dbc,QTINST12,int64,37142,0,0.0,5
CNES/ST,2024,STRS2412.dbc,QTINST13,int64,37142,0,0.0,5
CNES/ST,2024,STRS2412.dbc,QTINST14,int64,37142,0,0.0,18
CNES/ST,2024,STRS2412.dbc,URGEMERG,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,QTINST15,int64,37142,0,0.0,31
CNES/ST,2024,STRS2412.dbc,QTINST16,int64,37142,0,0.0,36
CNES/ST,2024,STRS2412.dbc,QTINST17,int64,37142,0,0.0,28
CNES/ST,2024,STRS2412.dbc,QTINST18,int64,37142,0,0.0,26
CNES/ST,2024,STRS2412.dbc,QTINST19,int64,37142,0,0.0,10
CNES/ST,2024,STRS2412.dbc,QTINST20,int64,37142,0,0.0,9
CNES/ST,2024,STRS2412.dbc,QTINST21,int64,37142,0,0.0,7
CNES/ST,2024,STRS2412.dbc,QTINST22,int64,37142,0,0.0,14
CNES/ST,2024,STRS2412.dbc,QTINST23,int64,37142,0,0.0,27
CNES/ST,2024,STRS2412.dbc,QTINST24,int64,37142,0,0.0,7
CNES/ST,2024,STRS2412.dbc,QTINST25,int64,37142,0,0.0,13
CNES/ST,2024,STRS2412.dbc,QTINST26,int64,37142,0,0.0,8
CNES/ST,2024,STRS2412.dbc,QTINST27,int64,37142,0,0.0,7
CNES/ST,2024,STRS2412.dbc,QTINST28,int64,37142,0,0.0,8
CNES/ST,2024,STRS2412.dbc,QTINST29,int64,37142,0,0.0,6
CNES/ST,2024,STRS2412.dbc,QTINST30,int64,37142,0,0.0,11
CNES/ST,2024,STRS2412.dbc,ATENDAMB,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,QTINST31,int64,37142,0,0.0,16
CNES/ST,2024,STRS2412.dbc,QTINST32,int64,37142,0,0.0,8
CNES/ST,2024,STRS2412.dbc,QTINST33,int64,37142,0,0.0,9
CNES/ST,2024,STRS2412.dbc,CENTRCIR,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,QTINST34,int64,37142,0,0.0,7
CNES/ST,2024,STRS2412.dbc,QTINST35,int64,37142,0,0.0,5
CNES/ST,2024,STRS2412.dbc,QTINST36,int64,37142,0,0.0,4
CNES/ST,2024,STRS2412.dbc,QTINST37,int64,37142,0,0.0,6
CNES/ST,2024,STRS2412.dbc,CENTROBS,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,QTLEIT05,int64,37142,0,0.0,12
CNES/ST,2024,STRS2412.dbc,QTLEIT06,int64,37142,0,0.0,12
CNES/ST,2024,STRS2412.dbc,QTLEIT07,int64,37142,0,0.0,12
CNES/ST,2024,STRS2412.dbc,QTLEIT08,int64,37142,0,0.0,22
CNES/ST,2024,STRS2412.dbc,QTLEIT09,int64,37142,0,0.0,8
CNES/ST,2024,STRS2412.dbc,QTLEIT19,int64,37142,0,0.0,16
CNES/ST,2024,STRS2412.dbc,QTLEIT20,int64,37142,0,0.0,16
CNES/ST,2024,STRS2412.dbc,QTLEIT21,int64,37142,0,0.0,9
CNES/ST,2024,STRS2412.dbc,QTLEIT22,int64,37142,0,0.0,26
CNES/ST,2024,STRS2412.dbc,QTLEIT23,int64,37142,0,0.0,5
CNES/ST,2024,STRS2412.dbc,QTLEIT32,int64,37142,0,0.0,33
CNES/ST,2024,STRS2412.dbc,QTLEIT34,int64,37142,0,0.0,10
CNES/ST,2024,STRS2412.dbc,QTLEIT38,int64,37142,0,0.0,15
CNES/ST,2024,STRS2412.dbc,QTLEIT39,int64,37142,0,0.0,14
CNES/ST,2024,STRS2412.dbc,QTLEIT40,int64,37142,0,0.0,35
CNES/ST,2024,STRS2412.dbc,CENTRNEO,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,ATENDHOS,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP01P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP01T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP02P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP02T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP03P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP03T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP04P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP04T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP05P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP05T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP06P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP06T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP07P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP07T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP08P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP08T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP09P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP09T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP10P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP10T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP11P,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAP11T,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,SERAPOIO,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,RES_BIOL,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,RES_QUIM,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,RES_RADI,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,RES_COMU,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COLETRES,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS01,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS02,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS03,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS04,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS05,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS06,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS07,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS08,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS09,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS10,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS11,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISS12,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,COMISSAO,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP01CV01,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP01CV02,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP01CV03,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP01CV04,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP01CV05,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP01CV06,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP01CV07,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP02CV01,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP02CV02,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP02CV03,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP02CV04,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP02CV05,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP02CV06,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP02CV07,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP03CV01,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP03CV02,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP03CV03,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP03CV04,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP03CV05,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP03CV06,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP03CV07,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP04CV01,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP04CV02,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP04CV03,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP04CV04,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP04CV05,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP04CV06,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP04CV07,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP05CV01,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP05CV02,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP05CV03,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP05CV04,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP05CV05,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP05CV06,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP05CV07,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP06CV01,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP06CV02,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP06CV03,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP06CV04,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP06CV05,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP06CV06,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP06CV07,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP07CV01,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP07CV02,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP07CV03,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP07CV04,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,AP07CV05,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP07CV06,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,AP07CV07,object,37142,0,0.0,2
CNES/ST,2024,STRS2412.dbc,ATEND_PR,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,DT_ATUAL,object,37142,0,0.0,85
CNES/ST,2024,STRS2412.dbc,COMPETEN,object,37142,0,0.0,1
CNES/ST,2024,STRS2412.dbc,NAT_JUR,object,37142,0,0.0,37
