source,year,file,column,dtype,rows,blank_or_null,blank_or_null_percent,distinct_values
SIM/DO,2020,DORS2020.dbc,SEMAGESTAC,object,92791,91709,98.83,32
SIM/DO,2020,DORS2020.dbc,GESTACAO,object,92791,91709,98.83,7
SIM/DO,2020,DORS2020.dbc,PARTO,object,92791,91696,98.82,3
SIM/DO,2020,DORS2020.dbc,OBITOPARTO,object,92791,91662,98.78,2
SIM/DO,2020,DORS2020.dbc,PESO,object,92791,91664,98.79,624
SIM/DO,2020,DORS2020.dbc,TPMORTEOCO,object,92791,87935,94.77,7
SIM/DO,2020,DORS2020.dbc,OBITOGRAV,object,92791,87932,94.76,3
SIM/DO,2020,DORS2020.dbc,OBITOPUERP,object,92791,87932,94.76,4
SIM/DO,2020,DORS2020.dbc,ASSISTMED,object,92791,23914,25.77,3
SIM/DO,2020,DORS2020.dbc,EXAME,object,92791,92748,99.95,3
SIM/DO,2020,DORS2020.dbc,CIRURGIA,object,92791,92748,99.95,3
SIM/DO,2020,DORS2020.dbc,NECROPSIA,object,92791,21736,23.42,3
SIM/DO,2020,DORS2020.dbc,LINHAA,object,92791,7771,8.37,2281
SIM/DO,2020,DORS2020.dbc,LINHAB,object,92791,31474,33.92,2464
SIM/DO,2020,DORS2020.dbc,LINHAC,object,92791,56292,60.67,2265
SIM/DO,2020,DORS2020.dbc,LINHAD,object,92791,74282,80.05,1723
SIM/DO,2020,DORS2020.dbc,LINHAII,object,92791,58540,63.09,7929
SIM/DO,2020,DORS2020.dbc,CAUSABAS,object,92791,0,0.0,2443
SIM/DO,2020,DORS2020.dbc,CB_PRE,object,92791,92791,100.0,0
SIM/DO,2020,DORS2020.dbc,COMUNSVOIM,object,92791,84512,91.08,141
SIM/DO,2020,DORS2020.dbc,DTATESTADO,object,92791,186,0.2,399
SIM/DO,2020,DORS2020.dbc,CIRCOBITO,object,92791,85581,92.23,5
SIM/DO,2020,DORS2020.dbc,ACIDTRAB,object,92791,90260,97.27,3
SIM/DO,2020,DORS2020.dbc,FONTE,object,92791,86921,93.67,5
SIM/DO,2020,DORS2020.dbc,NUMEROLOTE,object,92791,0,0.0,372
SIM/DO,2020,DORS2020.dbc,TPPOS,object,92791,26693,28.77,2
SIM/DO,2020,DORS2020.dbc,DTINVESTIG,object,92791,79797,86.0,580
SIM/DO,2020,DORS2020.dbc,CAUSABAS_O,object,92791,0,0.0,2426
SIM/DO,2020,DORS2020.dbc,DTCADASTRO,object,92791,0,0.0,524
SIM/DO,2020,DORS2020.dbc,ATESTANTE,object,92791,8487,9.15,5
SIM/DO,2020,DORS2020.dbc,STCODIFICA,object,92791,0,0.0,2
SIM/DO,2020,DORS2020.dbc,CODIFICADO,object,92791,0,0.0,1
SIM/DO,2020,DORS2020.dbc,VERSAOSIST,object,92791,0,0.0,4
SIM/DO,2020,DORS2020.dbc,VERSAOSCB,object,92791,20,0.02,3
SIM/DO,2020,DORS2020.dbc,FONTEINV,object,92791,78916,85.05,9
SIM/DO,2020,DORS2020.dbc,DTRECEBIM,object,92791,10,0.01,484
SIM/DO,2020,DORS2020.dbc,ATESTADO,object,92791,0,0.0,56430
SIM/DO,2020,DORS2020.dbc,DTRECORIGA,object,92791,0,0.0,407
SIM/DO,2020,DORS2020.dbc,CAUSAMAT,object,92791,92791,100.0,0
SIM/DO,2020,DORS2020.dbc,ESCMAEAGR1,object,92791,91822,98.96,13
SIM/DO,2020,DORS2020.dbc,ESCFALAGR1,object,92791,13820,14.89,13
SIM/DO,2020,DORS2020.dbc,STDOEPIDEM,object,92791,0,0.0,1
SIM/DO,2020,DORS2020.dbc,STDONOVA,object,92791,0,0.0,2
SIM/DO,2020,DORS2020.dbc,DIFDATA,object,92791,0,0.0,722
SIM/DO,2020,DORS2020.dbc,NUDIASOBCO,object,92791,89629,96.59,393
SIM/DO,2020,DORS2020.dbc,NUDIASOBIN,object,92791,92791,100.0,0
SIM/DO,2020,DORS2020.dbc,DTCADINV,object,92791,89591,96.55,385
SIM/DO,2020,DORS2020.dbc,TPOBITOCOR,object,92791,89591,96.55,8
SIM/DO,2020,DORS2020.dbc,DTCONINV,object,92791,89631,96.59,432
SIM/DO,2020,DORS2020.dbc,FONTES,object,92791,91721,98.85,33
SIM/DO,2020,DORS2020.dbc,TPRESGINFO,object,92791,92702,99.9,3
SIM/DO,2020,DORS2020.dbc,TPNIVELINV,object,92791,89589,96.55,2
SIM/DO,2020,DORS2020.dbc,NUDIASINF,object,92791,92791,100.0,0
SIM/DO,2020,DORS2020.dbc,DTCADINF,object,92791,91721,98.85,323
SIM/DO,2020,DORS2020.dbc,MORTEPARTO,object,92791,91721,98.85,4
SIM/DO,2020,DORS2020.dbc,DTCONCASO,object,92791,91895,99.03,327
SIM/DO,2020,DORS2020.dbc,FONTESINF,object,92791,92791,100.0,0
SIM/DO,2020,DORS2020.dbc,ALTCAUSA,object,92791,91804,98.94,2
SIM/DO,2020,DORS2020.dbc,CONTADOR,object,92791,0,0.0,92791
SIM/DO,2021,DORS2021.dbc,ORIGEM,object,117722,0,0.0,1
SIM/DO,2021,DORS2021.dbc,TIPOBITO,object,117722,0,0.0,1
SIM/DO,2021,DORS2021.dbc,DTOBITO,object,117722,0,0.0,365
SIM/DO,2021,DORS2021.dbc,HORAOBITO,object,117722,2049,1.74,1440
SIM/DO,2021,DORS2021.dbc,NATURAL,object,117722,6856,5.82,75
SIM/DO,2021,DORS2021.dbc,CODMUNNATU,object,117722,7669,6.51,1307
SIM/DO,2021,DORS2021.dbc,DTNASC,object,117722,111,0.09,26747
SIM/DO,2021,DORS2021.dbc,IDADE,object,117722,0,0.0,215
SIM/DO,2021,DORS2021.dbc,SEXO,object,117722,0,0.0,3
SIM/DO,2021,DORS2021.dbc,RACACOR,object,117722,3334,2.83,5
SIM/DO,2021,DORS2021.dbc,ESTCIV,object,117722,7847,6.67,6
SIM/DO,2021,DORS2021.dbc,ESC,object,117722,13956,11.86,6
SIM/DO,2021,DORS2021.dbc,ESC2010,object,117722,14001,11.89,7
SIM/DO,2021,DORS2021.dbc,SERIESCFAL,object,117722,86308,73.32,8
SIM/DO,2021,DORS2021.dbc,OCUP,object,117722,23956,20.35,1121
SIM/DO,2021,DORS2021.dbc,CODMUNRES,object,117722,0,0.0,498
SIM/DO,2021,DORS2021.dbc,LOCOCOR,object,117722,0,0.0,6
SIM/DO,2021,DORS2021.dbc,CODESTAB,object,117722,26870,22.82,834
SIM/DO,2021,DORS2021.dbc,ESTABDESCR,object,117722,117722,100.0,0
SIM/DO,2021,DORS2021.dbc,CODMUNOCOR,object,117722,0,0.0,691
SIM/DO,2021,DORS2021.dbc,IDADEMAE,object,117722,116556,99.01,34
SIM/DO,2021,DORS2021.dbc,ESCMAE,object,117722,116682,99.12,6
SIM/DO,2021,DORS2021.dbc,ESCMAE2010,object,117722,116682,99.12,7
SIM/DO,2021,DORS2021.dbc,SERIESCMAE,object,117722,117112,99.48,8
SIM/DO,2021,DORS2021.dbc,OCUPMAE,object,117722,116717,99.15,144
SIM/DO,2021,DORS2021.dbc,QTDFILVIVO,object,117722,116645,99.09,11
SIM/DO,2021,DORS2021.dbc,QTDFILMORT,object,117722,116670,99.11,7
SIM/DO,2021,DORS2021.dbc,GRAVIDEZ,object,117722,116540,99.0,4
SIM/DO,2021,DORS2021.dbc,SEMAGESTAC,object,117722,116558,99.01,32
SIM/DO,2021,DORS2021.dbc,GESTACAO,object,117722,116558,99.01,7
SIM/DO,2021,DORS2021.dbc,PARTO,object,117722,116543,99.0,3
SIM/DO,2021,DORS2021.dbc,OBITOPARTO,object,117722,116534,98.99,2
SIM/DO,2021,DORS2021.dbc,PESO,object,117722,116533,98.99,642
SIM/DO,2021,DORS2021.dbc,TPMORTEOCO,object,117722,110352,93.74,7
SIM/DO,2021,DORS2021.dbc,OBITOGRAV,object,117722,110351,93.74,3
SIM/DO,2021,DORS2021.dbc,OBITOPUERP,object,117722,110351,93.74,4
SIM/DO,2021,DORS2021.dbc,ASSISTMED,object,117722,33341,28.32,3
SIM/DO,2021,DORS2021.dbc,EXAME,object,117722,117714,99.99,2
SIM/DO,2021,DORS2021.dbc,CIRURGIA,object,117722,117715,99.99,2
SIM/DO,2021,DORS2021.dbc,NECROPSIA,object,117722,28867,24.52,3
SIM/DO,2021,DORS2021.dbc,LINHAA,object,117722,8033,6.82,2292
SIM/DO,2021,DORS2021.dbc,LINHAB,object,117722,37704,32.03,2586
SIM/DO,2021,DORS2021.dbc,LINHAC,object,117722,69616,59.14,2332
SIM/DO,2021,DORS2021.dbc,LINHAD,object,117722,94001,79.85,1822
SIM/DO,2021,DORS2021.dbc,LINHAII,object,117722,70498,59.89,10479
SIM/DO,2021,DORS2021.dbc,CAUSABAS,object,117722,0,0.0,2520
SIM/DO,2021,DORS2021.dbc,CB_PRE,object,117722,117722,100.0,0
SIM/DO,2021,DORS2021.dbc,COMUNSVOIM,object,117722,107670,91.46,140
SIM/DO,2021,DORS2021.dbc,DTATESTADO,object,117722,164,0.14,424
SIM/DO,2021,DORS2021.dbc,CIRCOBITO,object,117722,110059,93.49,5
SIM/DO,2021,DORS2021.dbc,ACIDTRAB,object,117722,114838,97.55,3
SIM/DO,2021,DORS2021.dbc,FONTE,object,117722,111412,94.64,5
SIM/DO,2021,DORS2021.dbc,NUMEROLOTE,object,117722,0,0.0,363
SIM/DO,2021,DORS2021.dbc,TPPOS,object,117722,32463,27.58,2
SIM/DO,2021,DORS2021.dbc,DTINVESTIG,object,117722,102425,87.01,577
SIM/DO,2021,DORS2021.dbc,CAUSABAS_O,object,117722,0,0.0,2474
SIM/DO,2021,DORS2021.dbc,DTCADASTRO,object,117722,0,0.0,572
SIM/DO,2021,DORS2021.dbc,ATESTANTE,object,117722,11698,9.94,5
SIM/DO,2021,DORS2021.dbc,STCODIFICA,object,117722,0,0.0,2
SIM/DO,2021,DORS2021.dbc,CODIFICADO,object,117722,0,0.0,1
SIM/DO,2021,DORS2021.dbc,VERSAOSIST,object,117722,0,0.0,4
SIM/DO,2021,DORS2021.dbc,VERSAOSCB,object,117722,19,0.02,3
SIM/DO,2021,DORS2021.dbc,FONTEINV,object,117722,101142,85.92,9
SIM/DO,2021,DORS2021.dbc,DTRECEBIM,object,117722,7,0.01,506
SIM/DO,2021,DORS2021.dbc,ATESTADO,object,117722,0,0.0,69012
SIM/DO,2021,DORS2021.dbc,DTRECORIGA,object,117722,0,0.0,417
SIM/DO,2021,DORS2021.dbc,CAUSAMAT,object,117722,117722,100.0,0
SIM/DO,2021,DORS2021.dbc,ESCMAEAGR1,object,117722,116682,99.12,13
SIM/DO,2021,DORS2021.dbc,ESCFALAGR1,object,117722,14001,11.89,13
SIM/DO,2021,DORS2021.dbc,STDOEPIDEM,object,117722,0,0.0,1
SIM/DO,2021,DORS2021.dbc,STDONOVA,object,117722,0,0.0,2
SIM/DO,2021,DORS2021.dbc,DIFDATA,object,117722,0,0.0,803
SIM/DO,2021,DORS2021.dbc,NUDIASOBCO,object,117722,112903,95.91,440
SIM/DO,2021,DORS2021.dbc,NUDIASOBIN,object,117722,117722,100.0,0
SIM/DO,2021,DORS2021.dbc,DTCADINV,object,117722,112900,95.9,414
SIM/DO,2021,DORS2021.dbc,TPOBITOCOR,object,117722,112900,95.9,8
SIM/DO,2021,DORS2021.dbc,DTCONINV,object,117722,112915,95.92,463
SIM/DO,2021,DORS2021.dbc,FONTES,object,117722,116461,98.93,30
SIM/DO,2021,DORS2021.dbc,TPRESGINFO,object,117722,117567,99.87,3
SIM/DO,2021,DORS2021.dbc,TPNIVELINV,object,117722,112888,95.89,3
SIM/DO,2021,DORS2021.dbc,NUDIASINF,object,117722,117722,100.0,0
SIM/DO,2021,DORS2021.dbc,DTCADINF,object,117722,116461,98.93,349
SIM/DO,2021,DORS2021.dbc,MORTEPARTO,object,117722,116461,98.93,3
SIM/DO,2021,DORS2021.dbc,DTCONCASO,object,117722,116609,99.05,349
SIM/DO,2021,DORS2021.dbc,FONTESINF,object,117722,117722,100.0,0
SIM/DO,2021,DORS2021.dbc,ALTCAUSA,object,117722,116544,99.0,2
SIM/DO,2021,DORS2021.dbc,CONTADOR,object,117722,0,0.0,117722
SIM/DO,2022,DORS2022.dbc,ORIGEM,object,104096,0,0.0,1
SIM/DO,2022,DORS2022.dbc,TIPOBITO,object,104096,0,0.0,1
SIM/DO,2022,DORS2022.dbc,DTOBITO,object,104096,0,0.0,365
SIM/DO,2022,DORS2022.dbc,HORAOBITO,object,104096,1998,1.92,1441
SIM/DO,2022,DORS2022.dbc,NATURAL,object,104096,6525,6.27,69
SIM/DO,2022,DORS2022.dbc,CODMUNNATU,object,104096,7427,7.13,1264
SIM/DO,2022,DORS2022.dbc,DTNASC,object,104096,110,0.11,25882
SIM/DO,2022,DORS2022.dbc,IDADE,object,104096,0,0.0,219
SIM/DO,2022,DORS2022.dbc,SEXO,object,104096,0,0.0,3
SIM/DO,2022,DORS2022.dbc,RACACOR,object,104096,507,0.49,5
SIM/DO,2022,DORS2022.dbc,ESTCIV,object,104096,6060,5.82,6
SIM/DO,2022,DORS2022.dbc,ESC,object,104096,10615,10.2,6
SIM/DO,2022,DORS2022.dbc,ESC2010,object,104096,10652,10.23,7
SIM/DO,2022,DORS2022.dbc,SERIESCFAL,object,104096,74884,71.94,8
SIM/DO,2022,DORS2022.dbc,OCUP,object,104096,19436,18.67,1021
SIM/DO,2022,DORS2022.dbc,CODMUNRES,object,104096,0,0.0,498
SIM/DO,2022,DORS2022.dbc,LOCOCOR,object,104096,0,0.0,6
SIM/DO,2022,DORS2022.dbc,CODESTAB,object,104096,27134,26.07,787
SIM/DO,2022,DORS2022.dbc,ESTABDESCR,object,104096,104096,100.0,0
SIM/DO,2022,DORS2022.dbc,CODMUNOCOR,object,104096,0,0.0,667
SIM/DO,2022,DORS2022.dbc,IDADEMAE,object,104096,102893,98.84,37
SIM/DO,2022,DORS2022.dbc,ESCMAE,object,104096,102992,98.94,6
SIM/DO,2022,DORS2022.dbc,ESCMAE2010,object,104096,102992,98.94,7
SIM/DO,2022,DORS2022.dbc,SERIESCMAE,object,104096,103481,99.41,8
SIM/DO,2022,DORS2022.dbc,OCUPMAE,object,104096,103020,98.97,166
SIM/DO,2022,DORS2022.dbc,QTDFILVIVO,object,104096,102903,98.85,12
SIM/DO,2022,DORS2022.dbc,QTDFILMORT,object,104096,102931,98.88,8
SIM/DO,2022,DORS2022.dbc,GRAVIDEZ,object,104096,102885,98.84,4
SIM/DO,2022,DORS2022.dbc,SEMAGESTAC,object,104096,102900,98.85,33
SIM/DO,2022,DORS2022.dbc,GESTACAO,object,104096,102900,98.85,7
SIM/DO,2022,DORS2022.dbc,PARTO,object,104096,102893,98.84,3
SIM/DO,2022,DORS2022.dbc,OBITOPARTO,object,104096,102911,98.86,2
SIM/DO,2022,DORS2022.dbc,PESO,object,104096,102886,98.84,662
SIM/DO,2022,DORS2022.dbc,TPMORTEOCO,object,104096,98570,94.69,7
SIM/DO,2022,DORS2022.dbc,OBITOGRAV,object,104096,98569,94.69,3
SIM/DO,2022,DORS2022.dbc,OBITOPUERP,object,104096,98569,94.69,4
SIM/DO,2022,DORS2022.dbc,ASSISTMED,object,104096,30365,29.17,3
SIM/DO,2022,DORS2022.dbc,EXAME,object,104096,104090,99.99,3
SIM/DO,2022,DORS2022.dbc,CIRURGIA,object,104096,104090,99.99,2
SIM/DO,2022,DORS2022.dbc,NECROPSIA,object,104096,26093,25.07,3
SIM/DO,2022,DORS2022.dbc,LINHAA,object,104096,5962,5.73,2234
SIM/DO,2022,DORS2022.dbc,LINHAB,object,104096,33052,31.75,2634
SIM/DO,2022,DORS2022.dbc,LINHAC,object,104096,62587,60.12,2452
SIM/DO,2022,DORS2022.dbc,LINHAD,object,104096,83903,80.6,1852
SIM/DO,2022,DORS2022.dbc,LINHAII,object,104096,60931,58.53,11998
SIM/DO,2022,DORS2022.dbc,CAUSABAS,object,104096,0,0.0,2593
SIM/DO,2022,DORS2022.dbc,CB_PRE,object,104096,104096,100.0,0
SIM/DO,2022,DORS2022.dbc,COMUNSVOIM,object,104096,93438,89.76,155
SIM/DO,2022,DORS2022.dbc,DTATESTADO,object,104096,159,0.15,404
SIM/DO,2022,DORS2022.dbc,CIRCOBITO,object,104096,96187,92.4,5
SIM/DO,2022,DORS2022.dbc,ACIDTRAB,object,104096,101064,97.09,3
SIM/DO,2022,DORS2022.dbc,FONTE,object,104096,97559,93.72,5
SIM/DO,2022,DORS2022.dbc,NUMEROLOTE,object,104096,0,0.0,239
SIM/DO,2022,DORS2022.dbc,TPPOS,object,104096,28935,27.8,2
SIM/DO,2022,DORS2022.dbc,DTINVESTIG,object,104096,83163,79.89,573
SIM/DO,2022,DORS2022.dbc,CAUSABAS_O,object,104096,0,0.0,2564
SIM/DO,2022,DORS2022.dbc,DTCADASTRO,object,104096,0,0.0,480
SIM/DO,2022,DORS2022.dbc,ATESTANTE,object,104096,10607,10.19,5
SIM/DO,2022,DORS2022.dbc,STCODIFICA,object,104096,0,0.0,2
SIM/DO,2022,DORS2022.dbc,CODIFICADO,object,104096,0,0.0,1
SIM/DO,2022,DORS2022.dbc,VERSAOSIST,object,104096,0,0.0,4
SIM/DO,2022,DORS2022.dbc,VERSAOSCB,object,104096,30,0.03,3
SIM/DO,2022,DORS2022.dbc,FONTEINV,object,104096,82062,78.83,9
SIM/DO,2022,DORS2022.dbc,DTRECEBIM,object,104096,1,0.0,437
SIM/DO,2022,DORS2022.dbc,ATESTADO,object,104096,4,0.0,65325
SIM/DO,2022,DORS2022.dbc,DTRECORIGA,object,104096,0,0.0,375
SIM/DO,2022,DORS2022.dbc,CAUSAMAT,object,104096,104096,100.0,0
SIM/DO,2022,DORS2022.dbc,ESCMAEAGR1,object,104096,102992,98.94,13
SIM/DO,2022,DORS2022.dbc,ESCFALAGR1,object,104096,10652,10.23,13
SIM/DO,2022,DORS2022.dbc,STDOEPIDEM,object,104096,0,0.0,1
SIM/DO,2022,DORS2022.dbc,STDONOVA,object,104096,0,0.0,2
SIM/DO,2022,DORS2022.dbc,DIFDATA,object,104096,0,0.0,678
SIM/DO,2022,DORS2022.dbc,NUDIASOBCO,object,104096,100739,96.78,375
SIM/DO,2022,DORS2022.dbc,NUDIASOBIN,object,104096,104096,100.0,0
SIM/DO,2022,DORS2022.dbc,DTCADINV,object,104096,100725,96.76,375
SIM/DO,2022,DORS2022.dbc,TPOBITOCOR,object,104096,100725,96.76,8
SIM/DO,2022,DORS2022.dbc,DTCONINV,object,104096,100744,96.78,407
SIM/DO,2022,DORS2022.dbc,FONTES,object,104096,102825,98.78,33
SIM/DO,2022,DORS2022.dbc,TPRESGINFO,object,104096,103998,99.91,3
SIM/DO,2022,DORS2022.dbc,TPNIVELINV,object,104096,100720,96.76,3
SIM/DO,2022,DORS2022.dbc,NUDIASINF,object,104096,104096,100.0,0
SIM/DO,2022,DORS2022.dbc,DTCADINF,object,104096,102825,98.78,323
SIM/DO,2022,DORS2022.dbc,MORTEPARTO,object,104096,102825,98.78,3
SIM/DO,2022,DORS2022.dbc,DTCONCASO,object,104096,102979,98.93,326
SIM/DO,2022,DORS2022.dbc,FONTESINF,object,104096,104096,100.0,0
SIM/DO,2022,DORS2022.dbc,ALTCAUSA,object,104096,102935,98.88,2
SIM/DO,2022,DORS2022.dbc,CONTADOR,object,104096,0,0.0,104096
SIM/DO,2023,DORS2023.dbc,ORIGEM,object,93516,0,0.0,1
SIM/DO,2023,DORS2023.dbc,TIPOBITO,object,93516,0,0.0,1
SIM/DO,2023,DORS2023.dbc,DTOBITO,object,93516,0,0.0,365
SIM/DO,2023,DORS2023.dbc,HORAOBITO,object,93516,1726,1.85,1441
SIM/DO,2023,DORS2023.dbc,NATURAL,object,93516,5020,5.37,75
SIM/DO,2023,DORS2023.dbc,CODMUNNATU,object,93516,5929,6.34,1229
SIM/DO,2023,DORS2023.dbc,DTNASC,object,93516,94,0.1,25240
SIM/DO,2023,DORS2023.dbc,IDADE,object,93516,0,0.0,217
SIM/DO,2023,DORS2023.dbc,SEXO,object,93516,0,0.0,3
SIM/DO,2023,DORS2023.dbc,RACACOR,object,93516,556,0.59,5
SIM/DO,2023,DORS2023.dbc,ESTCIV,object,93516,4958,5.3,6
SIM/DO,2023,DORS2023.dbc,ESC,object,93516,8955,9.58,6
SIM/DO,2023,DORS2023.dbc,ESC2010,object,93516,8975,9.6,7
SIM/DO,2023,DORS2023.dbc,SERIESCFAL,object,93516,62988,67.36,8
SIM/DO,2023,DORS2023.dbc,OCUP,object,93516,17430,18.64,962
SIM/DO,2023,DORS2023.dbc,CODMUNRES,object,93516,0,0.0,498
SIM/DO,2023,DORS2023.dbc,LOCOCOR,object,93516,0,0.0,6
SIM/DO,2023,DORS2023.dbc,CODESTAB,object,93516,24163,25.84,757
SIM/DO,2023,DORS2023.dbc,ESTABDESCR,object,93516,93516,100.0,0
SIM/DO,2023,DORS2023.dbc,CODMUNOCOR,object,93516,0,0.0,641
SIM/DO,2023,DORS2023.dbc,IDADEMAE,object,93516,92376,98.78,37
SIM/DO,2023,DORS2023.dbc,ESCMAE,object,93516,92376,98.78,6
SIM/DO,2023,DORS2023.dbc,ESCMAE2010,object,93516,92377,98.78,7
SIM/DO,2023,DORS2023.dbc,SERIESCMAE,object,93516,92944,99.39,8
SIM/DO,2023,DORS2023.dbc,OCUPMAE,object,93516,92635,99.06,167
SIM/DO,2023,DORS2023.dbc,QTDFILVIVO,object,93516,92382,98.79,11
SIM/DO,2023,DORS2023.dbc,QTDFILMORT,object,93516,92392,98.8,7
SIM/DO,2023,DORS2023.dbc,GRAVIDEZ,object,93516,92373,98.78,4
SIM/DO,2023,DORS2023.dbc,SEMAGESTAC,object,93516,92382,98.79,31
SIM/DO,2023,DORS2023.dbc,GESTACAO,object,93516,92382,98.79,7
SIM/DO,2023,DORS2023.dbc,PARTO,object,93516,92375,98.78,3
SIM/DO,2023,DORS2023.dbc,OBITOPARTO,object,93516,92385,98.79,2
SIM/DO,2023,DORS2023.dbc,PESO,object,93516,92380,98.79,660
SIM/DO,2023,DORS2023.dbc,TPMORTEOCO,object,93516,88346,94.47,7
SIM/DO,2023,DORS2023.dbc,OBITOGRAV,object,93516,88345,94.47,3
SIM/DO,2023,DORS2023.dbc,OBITOPUERP,object,93516,88345,94.47,4
SIM/DO,2023,DORS2023.dbc,ASSISTMED,object,93516,26016,27.82,3
SIM/DO,2023,DORS2023.dbc,EXAME,object,93516,93512,100.0,2
SIM/DO,2023,DORS2023.dbc,CIRURGIA,object,93516,93513,100.0,2
SIM/DO,2023,DORS2023.dbc,NECROPSIA,object,93516,22320,23.87,3
SIM/DO,2023,DORS2023.dbc,LINHAA,object,93516,6328,6.77,2147
SIM/DO,2023,DORS2023.dbc,LINHAB,object,93516,29566,31.62,2460
SIM/DO,2023,DORS2023.dbc,LINHAC,object,93516,55243,59.07,2300
SIM/DO,2023,DORS2023.dbc,LINHAD,object,93516,74271,79.42,1774
SIM/DO,2023,DORS2023.dbc,LINHAII,object,93516,55212,59.04,10864
SIM/DO,2023,DORS2023.dbc,CAUSABAS,object,93516,0,0.0,2574
SIM/DO,2023,DORS2023.dbc,CB_PRE,object,93516,93516,100.0,0
SIM/DO,2023,DORS2023.dbc,COMUNSVOIM,object,93516,82826,88.57,143
SIM/DO,2023,DORS2023.dbc,DTATESTADO,object,93516,105,0.11,383
SIM/DO,2023,DORS2023.dbc,CIRCOBITO,object,93516,85489,91.42,5
SIM/DO,2023,DORS2023.dbc,ACIDTRAB,object,93516,90291,96.55,3
SIM/DO,2023,DORS2023.dbc,FONTE,object,93516,86677,92.69,5
SIM/DO,2023,DORS2023.dbc,NUMEROLOTE,object,93516,0,0.0,221
SIM/DO,2023,DORS2023.dbc,TPPOS,object,93516,26866,28.73,2
SIM/DO,2023,DORS2023.dbc,DTINVESTIG,object,93516,71855,76.84,548
SIM/DO,2023,DORS2023.dbc,CAUSABAS_O,object,93516,0,0.0,2533
SIM/DO,2023,DORS2023.dbc,DTCADASTRO,object,93516,0,0.0,454
SIM/DO,2023,DORS2023.dbc,ATESTANTE,object,93516,8914,9.53,5
SIM/DO,2023,DORS2023.dbc,STCODIFICA,object,93516,0,0.0,2
SIM/DO,2023,DORS2023.dbc,CODIFICADO,object,93516,0,0.0,1
SIM/DO,2023,DORS2023.dbc,VERSAOSIST,object,93516,0,0.0,4
SIM/DO,2023,DORS2023.dbc,VERSAOSCB,object,93516,38,0.04,3
SIM/DO,2023,DORS2023.dbc,FONTEINV,object,93516,70457,75.34,9
SIM/DO,2023,DORS2023.dbc,DTRECEBIM,object,93516,0,0.0,430
SIM/DO,2023,DORS2023.dbc,ATESTADO,object,93516,0,0.0,59540
SIM/DO,2023,DORS2023.dbc,DTRECORIGA,object,93516,0,0.0,361
SIM/DO,2023,DORS2023.dbc,CAUSAMAT,object,93516,93516,100.0,0
SIM/DO,2023,DORS2023.dbc,ESCMAEAGR1,object,93516,92377,98.78,13
SIM/DO,2023,DORS2023.dbc,ESCFALAGR1,object,93516,8975,9.6,13
SIM/DO,2023,DORS2023.dbc,STDOEPIDEM,object,93516,0,0.0,1
SIM/DO,2023,DORS2023.dbc,STDONOVA,object,93516,0,0.0,2
SIM/DO,2023,DORS2023.dbc,DIFDATA,object,93516,0,0.0,681
SIM/DO,2023,DORS2023.dbc,NUDIASOBCO,object,93516,90416,96.69,362
SIM/DO,2023,DORS2023.dbc,NUDIASOBIN,object,93516,93516,100.0,0
SIM/DO,2023,DORS2023.dbc,DTCADINV,object,93516,90411,96.68,377
SIM/DO,2023,DORS2023.dbc,TPOBITOCOR,object,93516,90411,96.68,8
SIM/DO,2023,DORS2023.dbc,DTCONINV,object,93516,90417,96.69,426
SIM/DO,2023,DORS2023.dbc,FONTES,object,93516,92323,98.72,35
SIM/DO,2023,DORS2023.dbc,TPRESGINFO,object,93516,93422,99.9,3
SIM/DO,2023,DORS2023.dbc,TPNIVELINV,object,93516,90410,96.68,3
SIM/DO,2023,DORS2023.dbc,NUDIASINF,object,93516,93516,100.0,0
SIM/DO,2023,DORS2023.dbc,DTCADINF,object,93516,92323,98.72,340
SIM/DO,2023,DORS2023.dbc,MORTEPARTO,object,93516,92323,98.72,4
SIM/DO,2023,DORS2023.dbc,DTCONCASO,object,93516,92460,98.87,338
SIM/DO,2023,DORS2023.dbc,FONTESINF,object,93516,93516,100.0,0
SIM/DO,2023,DORS2023.dbc,ALTCAUSA,object,93516,92424,98.83,2
SIM/DO,2023,DORS2023.dbc,CONTADOR,object,93516,0,0.0,93516
SIM/DO,2024,DORS2024.dbc,ORIGEM,object,101480,0,0.0,2
SIM/DO,2024,DORS2024.dbc,TIPOBITO,object,101480,0,0.0,1
SIM/DO,2024,DORS2024.dbc,DTOBITO,object,101480,0,0.0,366
SIM/DO,2024,DORS2024.dbc,HORAOBITO,object,101480,1886,1.86,1440
SIM/DO,2024,DORS2024.dbc,NATURAL,object,101480,4373,4.31,73
SIM/DO,2024,DORS2024.dbc,CODMUNNATU,object,101480,5464,5.38,1275
SIM/DO,2024,DORS2024.dbc,DTNASC,object,101480,69,0.07,25520
SIM/DO,2024,DORS2024.dbc,IDADE,object,101480,0,0.0,212
SIM/DO,2024,DORS2024.dbc,SEXO,object,101480,0,0.0,3
SIM/DO,2024,DORS2024.dbc,RACACOR,object,101480,138,0.14,5
SIM/DO,2024,DORS2024.dbc,ESTCIV,object,101480,4782,4.71,6
SIM/DO,2024,DORS2024.dbc,ESC,object,101480,8816,8.69,6
SIM/DO,2024,DORS2024.dbc,ESC2010,object,101480,8835,8.71,7
SIM/DO,2024,DORS2024.dbc,SERIESCFAL,object,101480,67855,66.87,8
SIM/DO,2024,DORS2024.dbc,OCUP,object,101480,17689,17.43,1039
